      3000.00  -0.00500000
      3010.00  -0.00500000
      3020.00  -0.00500000
      3030.00  -0.00500000
      3040.00  -0.00500000
      3050.00  -0.00500000
      3060.00      0.00000
      3070.00  -0.00500000
      3080.00  -0.00500000
      3090.00  -0.00500000
      3100.00  -0.00500000
      3110.00  -0.00500000
      3120.00  -0.00500000
      3130.00  -0.00500000
      3140.00  -0.00500000
      3150.00      0.00000
      3160.00  -0.00500000
      3170.00  -0.00500000
      3180.00   -0.0200000
      3190.00   -0.0350000
      3200.00      0.00000
      3210.00  -0.00500000
      3220.00      0.00000
      3230.00      0.00000
      3240.00      0.00000
      3250.00  -0.00500000
      3260.00  -0.00500000
      3270.00  -0.00500000
      3280.00      0.00000
      3290.00  -0.00500000
      3300.00  -0.00500000
      3310.00  -0.00500000
      3320.00  -0.00500000
      3330.00  -0.00500000
      3340.00  -0.00500000
      3350.00      0.00000
      3360.00      0.00000
      3370.00      0.00000
      3380.00      0.00000
      3390.00      0.00000
      3400.00  -0.00500000
      3410.00  -0.00500000
      3420.00  -0.00500000
      3430.00  -0.00500000
      3440.00  -0.00500000
      3450.00      0.00000
      3460.00      0.00000
      3470.00   0.00500000
      3480.00    0.0150000
      3490.00    0.0400000
      3500.00    0.0800000
      3510.00     0.155000
      3520.00     0.275000
      3530.00     0.455000
      3540.00     0.710000
      3550.00      1.06500
      3560.00      1.53500
      3570.00      2.12500
      3580.00      2.85500
      3590.00      3.71500
      3600.00      4.73000
      3610.00      5.88000
      3620.00      7.15500
      3630.00      8.52500
      3640.00      9.96500
      3650.00      11.5400
      3660.00      13.1700
      3670.00      14.8650
      3680.00      16.5650
      3690.00      18.3650
      3700.00      20.1550
      3710.00      21.8950
      3720.00      23.7200
      3730.00      25.5200
      3740.00      27.2550
      3750.00      28.9650
      3760.00      30.7000
      3770.00      32.2200
      3780.00      33.7450
      3790.00      35.4700
      3800.00      36.9600
      3810.00      38.4350
      3820.00      39.8850
      3830.00      41.2250
      3840.00      42.5850
      3850.00      43.8700
      3860.00      45.1200
      3870.00      46.2800
      3880.00      47.4050
      3890.00      48.4650
      3900.00      49.5400
      3910.00      50.6250
      3920.00      51.5500
      3930.00      52.4050
      3940.00      53.3400
      3950.00      54.2100
      3960.00      55.0000
      3970.00      55.7850
      3980.00      56.4850
      3990.00      57.1500
      4000.00      57.7900
      4010.00      58.4800
      4020.00      59.0450
      4030.00      59.6350
      4040.00      60.2050
      4050.00      60.6950
      4060.00      61.2450
      4070.00      61.6750
      4080.00      62.1650
      4090.00      62.5700
      4100.00      63.0050
      4110.00      63.3500
      4120.00      63.7600
      4130.00      64.1050
      4140.00      64.4450
      4150.00      64.7700
      4160.00      65.1200
      4170.00      65.4750
      4180.00      65.7300
      4190.00      66.0450
      4200.00      66.3350
      4210.00      66.4750
      4220.00      66.7050
      4230.00      66.8850
      4240.00      67.0400
      4250.00      67.1600
      4260.00      67.1850
      4270.00      67.3650
      4280.00      67.4750
      4290.00      67.6100
      4300.00      67.6250
      4310.00      67.7350
      4320.00      67.7600
      4330.00      67.7100
      4340.00      67.7550
      4350.00      67.7350
      4360.00      67.6450
      4370.00      67.6250
      4380.00      67.5800
      4390.00      67.5750
      4400.00      67.5000
      4410.00      67.4750
      4420.00      67.4150
      4430.00      67.2450
      4440.00      67.1100
      4450.00      66.9200
      4460.00      66.7100
      4470.00      66.4350
      4480.00      66.1550
      4490.00      65.8150
      4500.00      65.4300
      4510.00      65.1150
      4520.00      64.7700
      4530.00      64.4600
      4540.00      64.1550
      4550.00      63.7400
      4560.00      63.4150
      4570.00      62.9200
      4580.00      62.4100
      4590.00      61.8700
      4600.00      61.2300
      4610.00      60.6250
      4620.00      59.8800
      4630.00      59.1650
      4640.00      58.3300
      4650.00      57.3900
      4660.00      56.4050
      4670.00      55.3150
      4680.00      54.2100
      4690.00      53.0150
      4700.00      51.7250
      4710.00      50.4600
      4720.00      49.0900
      4730.00      47.7200
      4740.00      46.3800
      4750.00      44.9600
      4760.00      43.5650
      4770.00      42.1350
      4780.00      40.6850
      4790.00      39.2550
      4800.00      37.7800
      4810.00      36.3150
